3.357859131602995428e-01,8.937003230454590996e-01,-1.470238094968023157e+00,3.079843977559451940e+00,-5.438726742031669836e+00,-8.857544561194558019e-01,3.473868857777723917e+00,2.381699158902397251e+00,3.981793490682067560e+00,3.532780037488981728e-01,1.000000000000000000e+00
1.166842862877961906e+00,1.988043292748875146e+00,-3.319535425413507879e-01,8.073040985734946107e-01,-5.843060765346196339e-01,-1.468133316909470798e+00,2.398792943267785027e+00,1.126680389845289509e+00,5.125758434137049624e-02,2.787602841819583066e+00,1.000000000000000000e+00
-6.182715867415784494e-01,-2.412303950180069378e+00,2.276964452510015668e+00,1.019843184632149846e-01,1.065084897578710832e+00,3.131711957185833395e+00,-4.139457963733466528e+00,-8.461313342453774533e-01,2.925561332081679303e-02,-3.374997127622598292e+00,0.000000000000000000e+00
5.955667049212750586e-01,7.045043476216723555e-01,3.742444295598250648e-01,1.143290069472781223e+00,1.254340063200914956e+00,2.385334210696740787e+00,2.379851473859063149e-01,-2.056357035443401315e+00,8.934881926532315388e-01,4.798508551485649587e-01,0.000000000000000000e+00
-9.618076260446174475e-01,-3.959955075148338111e-01,-1.441171178049683199e+00,-2.063169335165949470e+00,1.307280768264934112e+00,-1.606946489812877965e-01,1.165924192936461552e-02,-1.643370907041660445e+00,-3.353691715726442313e-01,-1.276697074471719429e+00,0.000000000000000000e+00
-1.182378814052676086e+00,-1.021757853680244077e+00,-1.222243820200845210e+00,2.934895287623580096e-01,-3.183627133691441236e-01,-7.459623278993313678e-01,3.944853142002377466e-02,-1.361880399695422739e+00,-1.369297346692455841e+00,1.179732287726882323e+00,1.000000000000000000e+00
3.391326810645564294e+00,3.895818762647870859e+00,1.700313461888953714e+00,3.289412340345095664e+00,-2.781398526530963200e-01,3.586294111078234703e+00,2.904707136923445621e+00,4.568668459629103840e-01,4.861074166406583075e+00,9.033105927821672987e-01,0.000000000000000000e+00
2.524998296734805248e+00,3.071369986005080488e+00,7.435258879016259925e-01,3.656978281372396999e+00,-9.202220866665727916e-01,4.666911820045198667e+00,2.930955345458825079e+00,-9.621914398703514948e-01,6.014532445164666008e+00,-3.659341414447820906e-01,1.000000000000000000e+00
4.732440359653630746e-01,7.606750415890917161e-01,-4.232990762347648150e-01,2.249774227664698145e+00,-1.316873415904842526e+00,2.046586232368835745e+00,1.545240035972365478e+00,-1.019885518321771212e+00,2.845757334028801377e+00,-4.131165379587065090e-02,0.000000000000000000e+00
-5.734827679682882318e-01,-5.271617586493858587e-01,-5.851306748999689500e-01,1.600456845502760128e-01,2.594301829375504909e-01,1.314830619857933147e+00,-1.750629058594062037e-01,-1.697165525756637594e+00,7.084041378616839912e-01,-9.063033582822755951e-01,0.000000000000000000e+00
8.225220225357529058e-01,1.012667195254571606e+00,8.939649044858899440e-01,-8.250750620605282748e-01,3.316602487486433049e+00,7.518032134872156824e-01,-4.970116643734386885e-01,-1.489777664322950779e+00,-1.727222726054315816e+00,1.492081752933463790e+00,1.000000000000000000e+00
5.277825128557924739e-01,1.623783138610082277e+00,-1.273265584541134920e+00,6.533702463968971141e-02,-1.124993483903166558e+00,-3.047176231664195267e+00,2.757545707185822259e+00,1.504813562550032291e+00,-7.323361814888376120e-01,3.048721434926439766e+00,1.000000000000000000e+00
1.552679559418309596e+00,1.862661511468165720e+00,9.553485871315821054e-01,4.491605334454493725e-01,1.188838423350093931e+00,5.145012559180949241e-01,8.969634212444325128e-01,2.637804047028424748e-01,2.312650929874005001e-01,1.507572222949951080e+00,0.000000000000000000e+00
2.762695135692288528e-01,-7.303110095249631950e-01,1.541947664109558414e+00,2.637076847576191874e+00,-4.801172159701154185e-01,2.723632356092961171e+00,-1.310767942370666850e+00,-8.312269510736335354e-01,9.231751776561103462e-01,-8.279502411022721109e-02,0.000000000000000000e+00
-2.016290779495318874e-01,2.923447196341892873e-01,-1.628091832612721834e+00,1.351868217443806586e+00,-4.905564339325996670e+00,-2.270348823224406232e+00,2.685246984521517444e+00,3.015545176071091849e+00,2.612089854163163860e+00,-2.440732609450428914e-01,1.000000000000000000e+00
1.777773761089209703e-01,-7.286827425555872928e-01,1.142236149340324580e+00,3.298817690938117497e+00,-1.135908181121155547e+00,3.476165231972614844e+00,-8.292655367041270598e-01,-1.329794326403066496e+00,2.100021555998915268e+00,-5.354436227525172232e-01,0.000000000000000000e+00
-1.790867432943624438e-01,5.953708103584596234e-01,-2.346096691673548396e+00,1.738429267539395529e+00,-7.107196687325585849e+00,-3.479626651248535651e+00,4.011711070467392837e+00,4.662873868752731354e+00,3.869270010546264515e+00,-4.599025798853768610e-01,0.000000000000000000e+00
-8.774094446057401075e-01,-1.929980674872489033e+00,1.046666975400456501e+00,-6.443866724531810419e-01,1.315091309849804713e+00,1.627163260162946434e+00,-2.955011354604344387e+00,-1.175737066417178678e+00,-8.872059100321629810e-01,-2.075796341750209884e+00,0.000000000000000000e+00
1.532163772832697779e+00,1.379522345845641595e+00,1.669454695286110901e+00,8.123855302485700758e-01,8.973689175891449432e-01,-3.104184075708764090e-01,1.207589203547116963e-01,1.185895373337517711e+00,-1.098435990116498173e+00,2.438847119440358924e+00,0.000000000000000000e+00
-2.124339332593176699e-01,-4.088287603093063716e-01,7.635377419018796186e-01,-1.750473602393138872e+00,3.792158443231852694e+00,2.998235714130199070e-01,-1.958707164722881311e+00,-1.968958575530774358e+00,-3.231487170330809455e+00,8.810576226076142214e-01,1.000000000000000000e+00
9.391408026663988773e-01,5.616615320742417428e-01,1.159451228454172034e+00,2.047738469326750188e+00,-4.879668570501833336e-01,1.781837889115521545e+00,9.375962879613138068e-02,4.192278326251486220e-02,1.382992784281350307e+00,3.937540883311410056e-01,1.000000000000000000e+00
1.352952543550912379e-01,1.249440932720831121e+00,-2.129529354648015627e+00,6.057889236101372532e-01,-4.380700258046445583e+00,-3.835691167297344162e+00,3.760725967533907088e+00,3.443842997080398316e+00,1.600821637358559313e+00,1.305084022488601336e+00,1.000000000000000000e+00
1.657222103905033050e-01,1.265136469218113735e+00,-1.909263899894490635e+00,-2.224445437079154431e-01,-2.945669420989176945e+00,-2.750953120722300138e+00,3.147520764153375339e+00,2.433686871594696655e+00,1.746053805090243882e+00,2.758190332123899857e-01,1.000000000000000000e+00
-5.368901110408892396e-01,-1.189870378966213504e+00,4.663325710527292944e-01,7.926085528897903743e-01,1.930497492641260193e-01,2.259888751016382979e+00,-1.432304995618164156e+00,-1.531769402676697034e+00,7.356865327885668826e-01,-1.496341378876696826e+00,0.000000000000000000e+00
-1.015171689364206431e+00,-1.603763061688195712e+00,2.176270026869980834e-01,-9.504461795188714479e-01,1.280391166186358065e+00,1.374840567795363233e+00,-2.119345320560049206e+00,-1.612864957697768054e+00,-5.490245767678086919e-01,-2.012467376901770244e+00,0.000000000000000000e+00
-6.044246880545012246e-01,-3.262486694257431541e-01,-1.238360973616510652e+00,1.486018989420585745e+00,-9.048996658879402410e-01,2.308158940704323925e+00,8.683241669830632503e-01,-2.397024597478392138e+00,2.448983695918142800e+00,-1.046640039695461155e+00,0.000000000000000000e+00
-1.272734820760985208e+00,-2.363286756035880121e+00,1.305315819592260729e+00,-1.557218286112127981e+00,3.577462163589177901e+00,-3.637499393515981061e-01,-4.034264011948910600e+00,-1.907142592887846044e+00,-5.500336425100725180e+00,1.244044606009094611e+00,1.000000000000000000e+00
-7.522591404731633347e-01,-1.780458807825741951e+00,1.436923370268760713e+00,-6.720109967318852462e-01,2.246560268726406129e+00,-8.251217880272566640e-01,-3.147779679660423380e+00,-6.228941253764912478e-01,-4.665162561081136694e+00,1.745310198663038603e+00,1.000000000000000000e+00
-7.030902537003415054e-01,-1.103511629983205733e+00,1.168671611067195748e-02,2.362249549177561914e-01,4.947606995984409339e-01,1.873321887179520973e+00,-1.178052491958661685e+00,-1.784324460626994346e+00,4.783777209783900419e-01,-1.443268986480052529e+00,0.000000000000000000e+00
-1.054036334884138393e+00,-9.555298851740194888e-01,-6.048799731563210269e-01,-1.501413049489327189e+00,2.393489731591447178e+00,-2.976431693832692904e-02,-1.197849345502832952e+00,-2.396411319886627034e+00,-2.427411543705939589e+00,3.811197856537795747e-01,1.000000000000000000e+00
1.390871738109741962e+00,1.296498174141253568e+00,1.139274169750872368e+00,2.224087378222479039e+00,-8.655503063818185960e-02,2.014904184569195955e+00,7.310152989001209578e-01,-2.290994944233486486e-01,1.633316433694616210e+00,9.918120036536008932e-01,0.000000000000000000e+00
-8.149458180059304668e-01,-3.167860152171526611e-01,-2.418721380506807961e+00,2.094758069044835302e+00,-6.890652754780236755e+00,-3.129561571530250941e+00,3.218965905150317219e+00,3.634154290093211781e+00,3.022850870873016405e+00,-1.782924775333984968e-01,1.000000000000000000e+00
-1.087026414705653199e+00,-2.124569793955313646e+00,1.082872923644322194e+00,-4.855611447370140610e-01,1.648263969153245245e+00,-9.403787678697917984e-01,-3.070199666313770948e+00,-6.629700566190454003e-01,-4.466074068776908490e+00,1.543262194383858033e+00,0.000000000000000000e+00
-7.023951838823820903e-01,-1.425532013883838767e+00,1.184798051273006525e+00,-1.583085698344538050e+00,3.543776164979234977e+00,-2.821204346650898476e-01,-3.084009482092236798e+00,-1.609561621545729349e+00,-4.584611656007631986e+00,1.258341336875419270e+00,1.000000000000000000e+00
-2.617706730001516102e-01,8.418412780020378960e-02,-1.626275308275636045e+00,2.089245288279872881e+00,-5.667981799123890774e+00,-1.513609592557301875e+00,2.730900755737978081e+00,2.910244982852319140e+00,3.649529506039190796e+00,-8.557197849925792799e-01,1.000000000000000000e+00
9.626568991412089993e-01,1.460185022924672449e+00,-2.700184882806202502e-01,1.620097334140510936e+00,-1.651839706553751785e+00,-4.788544785336935894e-02,2.146341534904359527e+00,9.366337472840517986e-01,1.880439570472193456e+00,1.095462674646594969e+00,0.000000000000000000e+00
-1.981333217003228633e-02,8.229875272059747893e-01,-1.994761807821552102e+00,1.308456285378870598e+00,-4.445628425159819486e+00,-1.556802414168143578e+00,3.296731433248598186e+00,2.178808356137596380e+00,3.377416552404169714e+00,-4.301947660091078873e-01,0.000000000000000000e+00
1.129052452228368697e+00,3.118605090481263442e-01,2.775928093757604742e+00,-1.646550900735997525e+00,3.901991091361029618e+00,1.426370678934903102e+00,-2.727043970241629367e+00,-7.620664648877750746e-02,-1.812417287838689495e+00,-6.291117247498352327e-01,1.000000000000000000e+00
1.967008287730202198e+00,2.390926390922931688e+00,1.415656379332406622e+00,-1.144146155858822400e+00,3.110803328192497830e+00,9.256735058197209653e-01,3.991266128840367244e-01,-3.254650189338570421e-03,-5.338431343811671226e-03,6.099082429552049600e-01,1.000000000000000000e+00
-5.606181144151379803e-01,-1.318835405329958910e+00,1.375088606802622238e+00,-2.193976983902663491e+00,3.543225900297739983e+00,-5.919928680155710499e-01,-3.207493358122323723e+00,-8.708089754203531818e-01,-4.414995046151405589e+00,5.985993802303466449e-01,1.000000000000000000e+00
-5.699850110388008373e-01,-5.441310536181096502e-01,-2.361346752161102014e-01,-1.275947984416005099e+00,1.492663363268855958e+00,-2.366543758962822430e-01,-8.446444762344428314e-01,-1.032085931565597248e+00,-1.481809762555684973e+00,-8.648905915468407812e-02,0.000000000000000000e+00
-7.063866812912491522e-01,-1.359918735795907274e+00,2.628332894955116572e-01,1.492888741356647841e+00,-1.116846754652280338e-01,2.479687734257049136e+00,-1.279291895947689106e+00,-2.046170393016033540e+00,7.074929294072571651e-01,-9.432151509007054013e-01,0.000000000000000000e+00
1.386576055361341986e+00,7.029560905974001628e-01,2.709146466841216405e+00,-1.616413646807631554e+00,3.562348215903698989e+00,1.569150510713893887e+00,-2.254582073518594409e+00,2.698958419112840179e-01,-9.527236639542728813e-01,-1.053890415775142753e+00,0.000000000000000000e+00
-2.000691507384721457e-01,3.428863815308673679e-01,-1.048477791474718757e+00,-5.276628742154720886e-01,1.716651769114420079e-01,9.307288101164719052e-01,8.641529856778917829e-01,-1.171663559039753055e+00,1.638780568115972835e+00,-1.382655362138696109e+00,0.000000000000000000e+00
-3.666491291133664454e-01,-1.271841924705207072e+00,1.905977125746152634e+00,-8.105575763426929869e-01,4.465985813428368978e+00,-2.923722025832886096e-01,-3.477373991794548314e+00,-2.094522182242727126e+00,-6.216889195420385761e+00,3.386237132658644455e+00,1.000000000000000000e+00
1.087278033799120580e+00,1.193086000469068653e+00,8.719307179670532371e-01,9.032081648874600299e-01,1.779320373746218875e+00,2.374151218292989807e+00,2.070103705586597009e-01,-1.649346502284832372e+00,7.769792226378660072e-01,6.414939892189605031e-01,0.000000000000000000e+00
-7.907067496087534231e-01,-8.105578286620165329e-01,-1.403526179441116462e+00,2.589444386359516237e+00,-4.434501248168441379e+00,4.353721396156517431e-01,1.501716557346731040e+00,5.632287099327120128e-01,3.290211865577622685e+00,-1.142733740794045882e+00,1.000000000000000000e+00
-1.799149203633903793e-01,4.974034922025061256e-01,-1.669578592354120650e+00,4.760950896203681726e-01,-3.586837045603394003e+00,-2.308262172785510824e+00,2.496444891623034845e+00,2.367510387580284092e+00,1.839234602627158432e+00,-5.255043881328025357e-02,1.000000000000000000e+00
9.112307673513273532e-01,1.446949450375978330e+00,-1.609158276328147563e-01,1.709824460391103473e+00,-5.969282770413678052e-02,8.968343144241357479e-01,1.720482411526084832e+00,-8.561544324046612697e-01,9.862622743375322187e-01,1.920037813380583547e+00,1.000000000000000000e+00
-8.693100993751710082e-01,-2.651983934354298800e+00,1.825924691155975443e+00,2.453006047946495904e+00,-8.370435597571428132e-02,3.654742695000554598e+00,-3.442631071438600365e+00,-1.978941011148738660e+00,7.815884008434363650e-02,-1.423232972370518601e+00,0.000000000000000000e+00
-4.457382356648126320e-01,-8.530722014779142937e-01,5.054091636811604005e-01,-7.848697751989264226e-01,1.464744765292756323e+00,2.799914511064732769e-01,-1.572719706850757904e+00,-8.344778778826793530e-01,-1.561286874254426360e+00,-2.057424419033953011e-01,1.000000000000000000e+00
-9.535622246598169927e-01,-1.545223922480098988e+00,3.459099219020422833e-02,6.621597412473659849e-01,2.830619885972578964e-01,2.411234689028241451e+00,-1.514037533082961851e+00,-2.215077554396544635e+00,6.627541526460326571e-01,-1.712493418336911155e+00,0.000000000000000000e+00
2.219597382743051295e+00,2.882276367808334072e+00,5.062646249294450174e-01,2.654110816489878566e+00,3.676331724374464760e-01,5.039144513558513339e+00,2.474041782384698074e+00,-2.042513905979356004e+00,5.544013568210030662e+00,-9.049656767563962756e-01,0.000000000000000000e+00
5.934647215490687078e-01,-1.693299188419974621e+00,3.949423302195887331e+00,2.130972630913437804e+00,5.275126385376738281e-01,3.162774449797002063e+00,-4.158485100881922136e+00,5.351377497243818837e-01,-4.303502624084977746e-01,-1.132713689302329296e+00,0.000000000000000000e+00
-3.513691908653091556e-01,-6.393919748395211489e-01,5.850884950795832706e-01,-1.740465938059446938e+00,2.566946323314510892e+00,2.571641815541289566e-01,-1.809406206310556708e+00,-1.102410760968792980e+00,-2.009329266372750666e+00,-4.436560752705756006e-01,1.000000000000000000e+00
-1.506059172419943193e-01,-1.389880874577235970e+00,2.500943583620544253e+00,-1.089977361076725160e+00,4.301699021376918175e+00,8.333400225409616224e-01,-4.067235857561001922e+00,-1.606445797770535755e+00,-4.701435422675994680e+00,1.225602913655686521e+00,1.000000000000000000e+00
1.415922619052933484e+00,1.098349475477486514e+00,2.078357389666715349e+00,-1.948186188575897759e-01,2.019493577484819724e+00,-1.116895346527662092e+00,-7.746828454136115427e-01,1.363670682136199019e+00,-2.852323748569329798e+00,2.883977105700759935e+00,1.000000000000000000e+00
-5.535663966440239336e-02,-1.354691251219339199e+00,1.554090251397780342e+00,3.444892358159396206e+00,-1.053825081956025533e+00,3.881698852803273869e+00,-1.702139835893838882e+00,-1.478774055494288753e+00,1.806091258524892051e+00,-9.087966358669788969e-01,0.000000000000000000e+00
1.027185891921934324e+00,2.279634602044200875e+00,-8.900406542474753602e-01,-1.018802374802623589e+00,6.322476779952987958e-01,-1.853447596934579167e+00,2.513726217910186467e+00,7.621057797727003313e-01,-1.578693862296293993e-01,1.905661413637217194e+00,1.000000000000000000e+00
6.269059036565981513e-01,4.580990888789899795e-01,1.007361680145024474e+00,4.783831680034849043e-01,1.670356228994289260e+00,8.706365215197284790e-01,-5.469867034204873857e-01,-8.994233681833603278e-01,-1.084293901355962042e+00,1.440137983935675603e+00,0.000000000000000000e+00
4.274344985393304097e-01,6.502368923583250471e-01,7.388586949234132728e-02,-9.185799171672739405e-01,5.611913739536328327e-01,3.153369432310756393e-01,2.667092945421529193e-01,2.749355377665592126e-01,8.943999673692600849e-01,-1.123291381389895038e+00,0.000000000000000000e+00
5.960102131846093387e-01,6.324269425030526470e-02,8.997202947369101755e-01,3.438316680688571214e+00,-1.382563939952513143e+00,2.838606839657038527e+00,1.750589605462156695e-01,-8.566530319716570974e-01,2.225432987953449349e+00,3.601416794611360661e-01,0.000000000000000000e+00
1.338885624727494950e+00,2.202135236616872493e+00,-4.449872655079065709e-01,5.470509566533653389e-01,-6.811058800972273897e-01,1.058352793898448052e+00,2.523128299310701372e+00,3.947508747249088845e-01,3.405342100092002333e+00,-6.494799821575798493e-01,1.000000000000000000e+00
9.744521688839757889e-01,6.412254938848095387e-01,1.456123594906102880e+00,1.267050275429721040e+00,1.482813038554478435e+00,1.795416978333949087e+00,-5.550134544092899525e-01,-9.857174680629359198e-01,-3.087590650136201043e-01,1.305212940506361941e+00,1.000000000000000000e+00
1.654857267798626852e+00,2.616582374259707855e+00,2.678298371472860318e-01,8.515731053536637063e-01,2.398458475642398113e+00,-8.196822623370873806e-02,1.933282189865922485e+00,-1.300249678717973811e+00,-1.487674859043876641e+00,4.575373253802622386e+00,1.000000000000000000e+00
-1.766865557063609593e+00,-4.200337807107876742e+00,3.117855478265404656e+00,-1.333310050331504293e+00,4.144160595741530173e+00,-5.844759655290463485e-01,-7.038892275073467708e+00,-1.343880733891046564e+00,-8.259726747543892245e+00,1.674395436790476754e+00,1.000000000000000000e+00
7.955268693980955819e-01,1.387248863103885066e+00,-3.181523344799901398e-01,1.157425823191910563e+00,1.405913840586952013e+00,4.249933043816271905e+00,1.226664952964100275e+00,-3.356626289099903016e+00,3.441168057140578274e+00,-1.201066599440818283e+00,1.000000000000000000e+00
5.446581351320979314e-01,-1.711056269170538879e-01,1.497711273977572199e+00,1.209921195329787480e+00,2.085918533274425390e-01,1.592586287232470976e+00,-1.090440124884764828e+00,9.920226299608536635e-03,3.492408817053384018e-01,-1.568161856930335718e-01,0.000000000000000000e+00
-7.181439556759304788e-01,-2.706659314325317034e+00,2.508209272912380605e+00,6.538148917857243836e-01,1.070816754330775389e+00,3.042453958172341544e+00,-4.470448582871253684e+00,-1.031738839592290846e+00,-7.522434171245735435e-01,-2.490508225764339389e+00,0.000000000000000000e+00
-1.950277744248147815e+00,-2.571485313220583269e+00,-3.992891438725274522e-01,-2.990652908573879998e+00,1.897513067252991403e+00,1.450485942308725074e+00,-3.076563667257697698e+00,-2.074258685643236788e+00,-3.720083221087807090e-01,-4.661167604779564932e+00,0.000000000000000000e+00
-1.208833901125300203e-02,-5.231771961227018597e-01,6.553028642364011613e-01,1.199321677262533026e+00,-2.193149843566642374e-02,1.989764240495099257e+00,-8.168776631248451103e-01,-9.786864352556352564e-01,8.916026840951570831e-01,-7.147086856492621543e-01,1.000000000000000000e+00
9.743874175390057069e-01,1.614647879986482071e+00,2.178590205916008937e-01,-6.428624097907165158e-01,2.468015079795716549e+00,1.544750920923358521e-03,7.576415064997537030e-01,-9.853964273734452384e-01,-1.155865043732969832e+00,1.995680866485448623e+00,1.000000000000000000e+00
-1.204064325409812987e-02,-6.239992325456577005e-01,6.640993863337421033e-01,1.766048212377587134e+00,-6.319130099482372920e-01,2.661714304541673126e+00,-7.317921083361974555e-01,-1.037244718114843867e+00,1.866071663143617387e+00,-1.311147142299066370e+00,0.000000000000000000e+00
4.142821747682361999e-01,1.923247118401369971e-01,4.819049157316575016e-01,1.721547752128353981e+00,-4.599570314883524302e-01,1.913173301517586689e+00,1.459438863750716631e-01,-7.280802513552615540e-01,1.523036921180975778e+00,-1.151440755323082099e-01,0.000000000000000000e+00
-7.223175018361941424e-01,-1.044425110620512021e+00,-1.388268141880770745e-01,-6.663792640604992989e-02,4.293213535969861994e-01,1.875484222634321574e+00,-1.060906423070050453e+00,-1.676664909242757684e+00,8.482225391785803703e-01,-1.954993482395662507e+00,0.000000000000000000e+00
1.107845885016180310e+00,2.126732107002487382e+00,-5.425710004499162409e-01,-1.136306921286464044e+00,1.390442473317240912e+00,1.328230919740001292e+00,1.809657713741764873e+00,-7.703177297423827730e-01,2.479497623771557357e+00,-1.288856895012043147e+00,1.000000000000000000e+00
-1.134805948341933268e+00,-2.005344226545742181e+00,5.811627555730874972e-01,-1.304708208427821869e+00,1.477221634200129863e+00,1.573127715904094170e+00,-2.851001041548807624e+00,-1.442304812215191356e+00,-6.541912797801201496e-01,-2.765630279572341532e+00,0.000000000000000000e+00
-9.862446547791540175e-01,-9.631024144396388431e-01,-9.634681766795274438e-01,-4.287383304197933676e-02,9.686767108980803842e-02,2.035361587500257752e+00,-3.600657019127372349e-01,-2.291930409571790506e+00,1.561085737003531815e+00,-2.228571288641803871e+00,0.000000000000000000e+00
1.191949441862770520e+00,1.815509270814759990e+00,7.401621154759128185e-01,-2.250129709798316391e-01,4.414433730266228650e+00,2.732161288792163689e-01,2.697444455486303072e-01,-2.516648705324092017e+00,-3.349617651417390984e+00,4.461494221476954181e+00,1.000000000000000000e+00
-2.392353812315858308e-01,-2.953727083473552284e+00,4.310200275053821528e+00,-5.155992867787781986e-01,2.391408652907357713e+00,2.327410704187919954e+00,-6.359825515541567498e+00,5.389555412712305760e-01,-2.644977632389296396e+00,-2.594143804732150116e+00,0.000000000000000000e+00
1.393089568989148486e+00,1.397042713048660900e+00,1.230966789702230724e+00,1.097662045215938909e+00,1.042480232202232404e+00,1.247545904628396318e+00,3.826259467790256719e-01,-1.748153792917831462e-01,3.459576107966571001e-01,1.363653154949470814e+00,0.000000000000000000e+00
2.633784145846276292e+00,2.932070157688719814e+00,1.560386981133953910e+00,2.425422106417468804e+00,4.003124901683441927e-01,2.971353157917192789e+00,1.853664508330368221e+00,1.885054883904446754e-03,3.255037907347934745e+00,8.945533164425834016e-01,0.000000000000000000e+00
-7.685292449577417750e-01,-2.943823982531443839e-01,-2.153930435127237253e+00,2.008207068653658833e+00,-5.215217433555014992e+00,-1.655989066037395707e+00,2.646318212593351760e+00,1.853856107588672364e+00,2.772199163617774076e+00,-2.054743410280852611e-01,1.000000000000000000e+00
5.102743951845797321e-01,-6.163388420055817551e-01,1.761924026351998407e+00,4.185036094715284705e+00,-1.163360197496507098e+00,3.392075930218305224e+00,-9.840700904944013061e-01,-1.091984215585412699e+00,1.395590109738127804e+00,7.963358871997434640e-01,0.000000000000000000e+00
-1.907827681693133326e-01,7.000822131084998290e-01,-1.659560358020136350e+00,-1.576417900993387633e-03,-1.775717633699061437e+00,-2.933234450847961750e+00,2.273892563106544529e+00,1.292191376321599527e+00,-4.831318631408549891e-01,2.021687812251136585e+00,1.000000000000000000e+00
-2.951326718360203771e-01,-9.890875512674759396e-01,5.567041357426554260e-01,1.915008515534875722e+00,-5.447485816243482493e-01,2.953901679265533708e+00,-1.001919097749237153e+00,-1.594977923588253521e+00,1.703069896775796677e+00,-1.343510598095173147e+00,0.000000000000000000e+00
1.391909636619114599e+00,2.435563175425282445e+00,-3.003987048244866065e-01,-6.099147412087542186e-01,8.256997090101023673e-01,-8.176736664140283883e-01,2.237960802563126350e+00,6.461139772437350937e-01,5.406839457110885760e-01,1.418427747233826253e+00,0.000000000000000000e+00
-1.874276632183317914e-01,-9.867283961325838959e-01,1.687943728612874672e+00,-1.034101694114966108e+00,2.638240396999363302e+00,-2.024975518702352595e+00,-2.663852951630822918e+00,2.991257165459322298e-01,-5.607951957189554193e+00,3.080553240039337393e+00,0.000000000000000000e+00
-2.233757451231480617e-01,-1.836613525060424745e+00,2.312431873528081994e+00,2.975099072497795483e-01,8.880293106515386725e-01,2.749018794613283134e+00,-3.542255561737614133e+00,-3.636087225376386511e-01,1.151284941832285136e-01,-2.727456399261261488e+00,1.000000000000000000e+00
-9.803794677873437502e-01,-1.626300176166938893e+00,1.745079045440872667e-01,-2.038872460812783949e-01,6.338517456213917933e-01,2.139189222899524623e+00,-1.891929529207194705e+00,-1.802398682828473930e+00,5.074284747009267793e-01,-2.441290134703778314e+00,0.000000000000000000e+00
-6.164261752974347086e-01,-8.928506825662829716e-02,-1.406725165560721358e+00,2.731339577695925946e-01,-6.785687966011403338e-01,-5.830370471754533490e-01,1.088751753896748387e+00,-8.630772184993547036e-01,2.178126728935183762e-02,7.506088902453128542e-01,0.000000000000000000e+00
5.130443562507974731e-01,5.481327278519096957e-01,7.261026756779491720e-01,-3.319813429739779664e-01,2.497284522668865137e+00,1.011598365796148702e+00,-5.804091513463109919e-01,-1.501619008797157040e+00,-1.189423645572381449e+00,1.014242100621619125e+00,1.000000000000000000e+00
